gene,pfH(1),pfH(2),pfH(3),262(1),262(2),262(3)
A2M,0.293907739391,0.325779792665,0.421269854807,2.25081671503,2.2063242086,2.2958794566
AAAS,0.864873089033,0.867232792319,0.898938683605,0.796279012225,0.795488989119,0.808443858802
AACS,1.06897039383,1.09977104858,1.10843258345,1.8122579182,1.73565939667,1.77953589633
AAED1,-3.2230363379,-3.39957856445,-3.34409782595,-2.85351194117,-2.84136721098,-2.93259839954
AAGAB,-1.7478148943,-1.56920502579,-1.66744659554,-1.07596172271,-1.24066269548,-1.206608259
AAK1,1.6977709368,1.74626081847,1.73901500956,1.83752561839,1.75328076246,1.79997634547
AAMDC,-0.614227095226,-0.582700868277,-0.5728943295,-0.264425488026,-0.129264748315,-0.277877809192
AAMP,-0.0715791040575,0.0841411331361,0.0789050057327,0.342334519557,0.385159223931,0.341252254219
AAR2,0.469790196129,0.551964768226,0.478324544197,0.721781911311,0.713489051294,0.682806775162
AARS,3.42691941064,3.50153607364,3.43770932559,3.92412610917,3.81202415693,3.82769590173
AARS2,1.26027031277,1.1354032009,1.19632263372,1.22069081679,1.3398415827,1.2097700101
AARSD1,1.32377690973,1.33807954818,1.28896413592,1.29258543788,1.20695744174,1.18347945167
AASDH,-0.926385734007,-1.01227446071,-0.964276051214,-1.1458893657,-1.15398559897,-1.27247613658
AASDHPPT,0.351925596002,0.398190308776,0.395279709152,0.540901660749,0.406339768708,0.402053202973
AASS,2.05210797559,2.07969311929,2.07819875432,2.80538087444,2.7567159241,2.85514994614
AATF,2.03856375608,2.05463219792,2.04826467471,1.78929763983,1.9005304404,1.85535556077
ABCA1,-4.63807383718,-4.83062838172,-4.61396426527,-4.80478590136,-4.47461338278,-4.74635740381
ABCA12,-1.33192418366,-1.22097471699,-1.270736375,-1.83165250721,-1.68531963172,-1.77853780956
ABCA2,0.319873335652,0.263336161752,0.339053372636,0.441739984619,0.429386039436,0.478128365439
ABCA3,-0.19693520229,-0.249535427461,-0.229713311029,-0.679615516251,-0.609033356698,-0.742618235301
ABCA4,-7.06497149167,-6.73109270817,-6.7884619965,-7.13204744055,-7.15355203171,-7.08839307214
ABCA7,-2.67135842889,-2.86715425775,-2.95484900811,-3.10885781317,-2.85963831299,-2.9003031474
ABCB1,1.84220262463,1.82972412795,1.83849855227,1.38182633993,1.26713700497,1.37312227603
ABCB10,1.22800120619,1.2467214479,1.20152036973,0.449292646774,0.454773881754,0.481595742877
ABCB11,-1.73017117907,-1.69136939837,-1.84762406897,-2.40614474161,-2.34818019593,-2.33444329835
ABCB6,1.44789938593,1.42958550505,1.36744043808,0.851790679784,0.832946421821,0.810354151176
ABCB7,1.23042925636,1.14804122462,1.22260548319,1.15344040582,1.13158339195,1.1656824168
ABCB8,-1.46085539787,-1.55052046253,-1.47376547084,-1.78758713231,-1.67283949298,-1.73454979718
ABCC1,2.46383274083,2.47478197811,2.50326784234,2.45176662538,2.3578965447,2.39955271173
ABCC2,0.494243239854,0.503357517316,0.450761448064,0.0802913161267,0.0568383314474,0.0859194244424
ABCC3,0.39337708061,0.32346639062,0.36967879824,-0.0497012423702,0.050831004445,0.0149867712948
ABCC4,2.29291243405,2.29197778514,2.29812920581,2.02019044744,2.01420382929,2.00134777029
ABCC5,0.00881641268364,-0.108943247683,-0.04141992738,0.166481902048,0.164208428964,0.156867721427
ABCD1,0.534941350518,0.551964768226,0.546928358196,0.641763340865,0.74079936824,0.683154314821
ABCD3,2.49294370963,2.54933783652,2.52907982734,2.40052494311,2.32132388185,2.40036320468
ABCD4,-1.71875048348,-1.698991865,-1.50994616322,-2.14042062157,-2.28793771168,-2.22866758461
ABCE1,2.35717263285,2.50696166532,2.41582966401,2.55195435086,2.50901364749,2.53082942827
ABCF1,2.422413529,2.44971156994,2.39155369266,2.50575142576,2.46218369748,2.48216173413
ABCF2,2.64124756909,2.66588304481,2.6528815663,2.4423708855,2.42220537008,2.41947110055
ABCF3,1.1000302774,0.997644135197,1.08480632766,1.80997826417,1.82064191192,1.74926252245
ABHD10,1.37875399511,1.41281765437,1.40840354776,2.42051492902,2.33899450133,2.45079975797
ABHD11,-0.205817669032,-0.206694649486,-0.13597550158,-0.297049763419,-0.324805244598,-0.284885037424
ABHD12,0.901574770245,0.869811336421,0.892525358977,1.17999512615,1.16854945361,1.19009714305
ABHD13,-3.35410009365,-3.42269299813,-3.36892310498,-3.37320734676,-3.35215456495,-3.42343124936
ABHD14A,-2.12755602905,-2.06282227035,-2.21038588136,-2.15646480553,-2.0636432531,-2.10030639369
ABHD14B,-1.37873526696,-1.19338249007,-1.22687400415,-1.03323552241,-1.00615139422,-0.981703871993
ABHD15,-0.604612194269,-0.991964692853,-0.591877432868,-0.467238054403,0.0678491872253,-0.457503300972
ABHD16A,0.981689234661,0.877322301674,0.956660062966,0.879076258545,0.921412769655,0.812050067957
ABHD17B,-2.34994845038,-2.53679548852,-2.41491320938,-2.56050545559,-2.51748519004,-2.64515868103
ABHD17C,-4.3835010101,-4.66989255173,-4.61396426527,-4.52938293809,-5.11928212962,-5.0143924907
ABHD18,-3.30907616897,-3.2422349756,-3.34409782595,-3.54708493982,-3.48548528834,-3.44554965534
ABHD3,-2.07264768795,-2.23966714038,-2.03586630584,-1.60906639653,-1.54736038814,-1.77726221704
ABHD4,-0.788671479915,-0.773178109536,-0.739702684578,-0.425967180139,-0.372444559646,-0.372220427737
ABHD5,-2.46309560801,-2.37119676308,-2.43594558178,-2.22961649313,-2.15876345835,-2.21824469732
ABHD6,-0.470118769778,-0.524762060298,-0.396389950885,-0.425711315096,-0.37724554591,-0.368133810709
ABI1,1.11258907912,1.08226095451,1.08234303899,1.21561493523,1.18226773485,1.23076403402
ABI2,-0.31058816391,-0.201479957765,-0.238264913938,-0.105780172013,-0.0746827758893,-0.0123276090179
ABI3,-0.015431133563,0.0085754063767,0.0118832695813,-0.0967901157595,-0.106218349322,-0.133788586611
ABL1,-1.01563663104,-0.959911398665,-0.986268779556,-0.697110383829,-0.822290547109,-0.68946190765
ABL2,0.501728802659,0.581064180144,0.549605801044,0.552246634343,0.433432061834,0.450221325736
ABLIM1,2.20300766934,2.25725114424,2.23695444805,2.62543517096,2.68283218569,2.74765728292
ABR,1.29116899572,1.35424696119,1.33440296632,1.62487946894,1.54955292835,1.59521720592
ABT1,-0.553591771869,-0.704292648826,-0.596098722452,-0.803123235456,-0.71860309827,-0.823251003347
ABTB1,-2.48797027665,-2.43536968363,-2.61624881846,-2.56726282176,-2.3561399129,-2.46390220723
ABTB2,-1.05649001491,-1.00172121497,-1.17880833177,-1.61605564738,-1.8041432004,-1.83249484759
ACAA1,1.52875434476,1.55258217528,1.55722837095,1.56253615747,1.59580173308,1.61817867834
ACAA2,2.22795781099,2.23280522229,2.30206634343,2.89838980246,2.94865082537,2.99674156436
ACACA,3.07073779443,3.1028093685,3.10763249774,3.1042990088,3.09300587778,3.08972572128
ACACB,-3.96634345894,-3.8025644633,-3.80922055667,-3.61081053744,-3.62277056914,-3.75889175755
ACAD10,-1.23590698864,-1.18512433906,-1.18218898953,-0.959156980627,-0.959552895287,-0.944361018456
ACAD11,1.38561729942,1.36869341153,1.41848257604,1.57179206295,1.53375635086,1.60936709344
ACAD8,0.166928913348,0.0363855380222,0.103929029415,-0.291211248608,-0.263404699934,-0.365495684224
ACAD9,2.16701945243,2.15431896153,2.15760878059,1.93911693687,2.00301727526,2.01420428637
ACADM,2.67684525055,2.69413718483,2.67751246801,2.63263988618,2.56938682667,2.58167299695
ACADS,0.389502407172,0.187929495007,0.424885285235,0.341282499584,0.531601063752,0.405286843262
ACADSB,1.11531300689,1.12605891353,1.17847598278,1.66507364887,1.67256861914,1.73066552442
ACADVL,3.40890653033,3.43435031217,3.432503586,2.98101941938,2.9636414997,2.97649148082
ACAP1,-2.3416808344,-2.45608566067,-2.28384160409,-1.7371878232,-1.72793263378,-1.78621514053
ACAP2,0.944672298508,1.02619728421,1.02742445068,2.06562431835,1.92053795678,1.96207616587
ACAP3,-3.43974512073,-3.62675604835,-3.70342589264,-3.63900742927,-3.5662793703,-3.65215640716
ACAT1,3.3586796126,3.37327890023,3.37497204078,3.370416066,3.41358135458,3.4287064596
ACAT2,2.06265789494,2.14836801437,2.07775717156,2.67082789324,2.58778530337,2.66182907087
ACBD3,2.20847226288,2.28834975874,2.26871747418,1.61875257776,1.65101339599,1.67269153297
ACBD4,-4.04805810873,-4.49230584858,-4.17291117594,-4.11875061793,-3.86246990377,-4.13338052692
ACBD5,0.400479403589,0.378128534443,0.39016728905,0.437808167785,0.492660484256,0.457011769605
ACBD6,1.1229874326,1.25721326879,1.11559194694,0.928348273673,0.890316534826,0.878403275024
ACBD7,-2.66232138343,-2.53259855453,-2.51260355031,-1.65511376405,-1.60725115136,-1.66566433647
ACD,-2.40595170091,-2.53889854289,-2.45013946336,-2.71325780641,-2.71444039745,-2.8179952779
ACE2,1.56706346342,1.65853146151,1.57967025741,0.342034020693,0.348591262901,0.258470532503
ACIN1,2.70408662637,2.72943144747,2.69650471425,2.41976761222,2.42920514858,2.4727106026
ACKR2,-4.61298285622,-4.36372164252,-4.21384144,-5.56500684782,-6.51414174696,-5.17309023672
ACKR3,-5.3835010101,-5.80004006189,-5.77819366104,-3.23588325153,-3.31483293874,-3.09950910434
ACLY,4.5088364388,4.55562675559,4.5337880926,4.73831727904,4.67533203799,4.69244164187
ACO1,2.21102119472,2.2812152317,2.22308475733,2.91201774409,2.83720651249,2.86771556195
